toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
4541.01,293432942,APC,01h45m14.04s,26.308509,+03d30m49.1s,3.51364,228.655,2.681,-2.681,0.0,-10.022,0.61,-0.61,0.0,2459496.050413,0.002056,-0.002056,0,1.1339769,7.83e-05,-7.83e-05,0,0.852,0.188,-0.188,0,630.0,2.95663,-2.95663,0,,,,0,609.124,,,,1384.0,,,,10.027,0.019,-0.019,0,337.7234,47.0287,-47.0287,0,5986.2,168.7,-168.7,0,,,,0,,,,0,2021-10-21 22:57:23,2022-09-21 10:10:02
459.01,38603673,APC,04h17m39.61s,64.415043,-61d23m31.24s,-61.39201,10.212,0.038,-0.038,0.0,21.583,0.042,-0.042,0.0,2460986.366561,0.000653,-0.000653,0,4.4291257,1.8e-06,-1.8e-06,0,0.910131,0.2701646,-0.2701646,0,561.4845395,34.47166,-34.47166,0,14.1361948,2.1819647,-2.1819647,0,1701.6328084,,,,1789.3059346,,,,9.5473,0.006,-0.006,0,286.94,1.764,-1.764,0,6559.17,40.1349,-40.1349,0,3.95184,0.110061,-0.110061,0,2.0848899,0.0865123,-0.0865123,0,2019-01-31 17:54:45,2026-04-17 10:08:01
4613.01,436652523,APC,04h50m32.07s,72.633608,+13d36m48.48s,13.613468,,,,,,,,,2460251.01417,0.00138,-0.00138,0,4.5461685,3.2e-06,-3.2e-06,0,3.323,0.388,-0.388,0,5251.0,1660.82,-1660.82,0,21.1272,,,0,3271.08,,,,,,,,12.0336,0.006,-0.006,0,678.46,,,0,5341.8,367.5,-367.5,0,3.98,0.02,-0.02,0,2.4,,,0,2021-11-09 21:10:47,2023-12-14 16:02:02
4622.01,94727308,APC,04h00m54.37s,60.22656,+31d41m27.84s,31.691067,4.121,0.291,-0.291,0.0,-6.203,0.193,-0.193,0.0,2459474.773371,0.005853,-0.005853,0,1.2969404,0.0002736,-0.0002736,0,3.4301667,0.3676931,-0.3676931,0,52197.5005433,4905.2676,-4905.2676,0,11.2860342,0.9806869,-0.9806869,0,48.3357374,,,,672.4915576,,,,16.1779,0.009,-0.009,0,297.693,13.937,-13.937,0,3003.0,157.0,-157.0,0,4.76981,0.0148368,-0.0148368,0,0.463184,0.0211904,-0.0211904,0,2021-11-09 21:10:51,2023-04-05 12:02:46
4690.01,455033897,APC,05h06m23.32s,76.597155,+03d16m49.76s,3.280489,-2.111,0.24,-0.24,0.0,-3.495,0.174,-0.174,0.0,2459180.689567,0.003889,-0.003889,0,11.5341529,8.6e-05,-8.6e-05,0,1.332,0.424,-0.424,0,1750.0,15.5342,-15.5342,0,6.82739,0.80733,-0.80733,0,19.425,,,,584.0,,,,11.0796,0.009,-0.009,0,395.245,20.5795,-20.5795,0,6356.0,137.3,-137.3,0,4.18,0.1,-0.1,0,1.51,0.1,-0.1,0,2021-12-21 00:33:55,2024-08-22 10:08:01
4693.01,117843365,APC,04h40m53.28s,70.222013,-16d35m24.09s,-16.590025,25.179,0.039,-0.039,0.0,-13.253,0.038,-0.038,0.0,2459198.727602,0.000852,-0.000852,0,1.9113216,0.0001204,-0.0001204,0,1.167,0.271,-0.271,0,7400.0,52.5326,-52.5326,0,10.1581,1.14983,-1.14983,0,223.347,,,,1076.0,,,,11.8326,0.007,-0.007,0,213.014,1.521,-1.521,0,4578.0,126.6,-126.6,0,4.25,0.1,-0.1,0,1.05,0.08,-0.08,0,2021-12-21 00:33:56,2024-08-22 10:08:01
4700.01,468911753,APC,04h10m52.91s,62.720477,+08d25m26.96s,8.424155,,,,,,,,,2459197.315409,0.002793,-0.002793,0,2.2964514,1.23e-05,-1.23e-05,0,1.734,0.244,-0.244,0,3430.0,7.97608,-7.97608,0,,,,0,150.096,,,,975.0,,,,13.8159,0.009,-0.009,0,,,,0,4391.0,123.3,-123.3,0,,,,0,,,,0,2021-12-21 00:33:59,2025-02-02 12:03:02
4704.01,455030519,APC,05h06m19.06s,76.579417,+03d35m18.66s,3.588516,-0.485,0.054,-0.054,0.0,-4.897,0.041,-0.041,0.0,2459197.724648,0.002227,-0.002227,0,2.6875966,1.18e-05,-1.18e-05,0,1.469,0.259,-0.259,0,2480.0,7.03954,-7.03954,0,13.3886,0.99904,-0.99904,0,272.867,,,,1132.0,,,,12.4562,0.007,-0.007,0,954.316,31.9,-31.9,0,5885.0,131.4,-131.4,0,3.77,0.08,-0.08,0,2.24,0.13,-0.13,0,2021-12-21 00:34:02,2024-08-22 10:08:01
4709.01,317328621,APC,05h49m57.72s,87.490493,-12d50m06.76s,-12.835212,2.078,2.249,-2.249,0.0,-0.931,2.249,-2.249,0.0,2459220.512929,0.001824,-0.001824,0,6.2397532,3.09e-05,-3.09e-05,0,3.209,0.453,-0.453,0,11490.0,2489.8,-2489.8,0,7.89594,3.42391,-3.42391,0,587.658,,,,1371.0,,,,12.8771,0.009,-0.009,0,,,,0,5956.9,807.0,-807.0,0,,,,0,0.5,0.13,-0.13,0,2021-12-21 00:34:42,2025-12-20 12:05:40
4713.01,102542376,APC,05h58m33.8s,89.640838,+10d13m14.12s,10.220589,,,,,,,,,2459224.623802,0.00193,-0.00193,0,2.9532479,1.26e-05,-1.26e-05,0,3.095,0.352,-0.352,0,6210.0,5.10948,-5.10948,0,,,,0,2007.04,,,,1864.0,,,,11.8362,0.006,-0.006,0,1028.39,,,0,7076.3,338.2,-338.2,0,,,,0,,,,0,2021-12-21 00:34:44,2024-08-22 10:08:01
472.01,52280468,APC,06h39m28.09s,99.86703,-33d32m24.8s,-33.540223,45.069,3.739,-3.739,0.0,18.418,3.739,-3.739,0.0,2459226.783631,0.001587,-0.001587,0,0.5682596,1.2e-06,-1.2e-06,0,0.755,,,0,42540.0,0.841172,-0.841172,0,24.8489,0.784699,-0.784699,0,138.045,,,,954.0,,,,12.3123,0.007,-0.007,0,,,,0,3294.0,,,0,4.438,,,0,0.5,0.02,-0.02,0,2019-02-22 14:51:22,2022-07-11 16:02:02
4739.01,281716779,APC,06h50m01.37s,102.5057,-05d12m07.43s,-5.202063,-3.1,1.7,-1.7,0.0,3.3,1.9,-1.9,0.0,2459223.200936,0.000855,-0.000855,0,8.1703609,1.66e-05,-1.66e-05,0,3.365,0.186,-0.186,0,9410.0,6.60552,-6.60552,0,22.3829,,,0,1223.74,,,,,,,,10.5293,0.006,-0.006,0,626.217,,,0,8190.0,,,0,4.438,,,0,2.1,,,0,2021-12-21 00:34:55,2024-12-17 12:02:54
4771.01,266441563,APC,07h54m11.17s,118.546528,+01d47m34.78s,1.792994,-4.393,0.065,-0.065,0.0,0.344,0.044,-0.044,0.0,2459249.632763,0.001487,-0.001487,0,6.0049484,2.22e-05,-2.22e-05,0,3.366,0.171,-0.171,0,8932.0,3.65134,-3.65134,0,12.6954,0.674977,-0.674977,0,315.049,,,,1173.0,,,,11.9135,0.006,-0.006,0,498.418,9.3925,-9.3925,0,6373.5,110.5,-110.5,0,4.26,2.01,-2.01,0,1.26,0.06,-0.06,0,2021-12-21 00:46:23,2024-08-22 10:08:01
4782.01,423128096,APC,07h32m17.81s,113.074228,-19d15m39.77s,-19.261048,-3.526,1.094,-1.094,0.0,2.175,1.094,-1.094,0.0,2459247.428982,0.002455,-0.002455,0,3.7244324,1.51e-05,-1.51e-05,0,2.913,0.984,-0.984,0,6600.0,369.051,-369.051,0,,,,0,3666.29,,,,2167.0,,,,12.2563,0.006,-0.006,0,814.057,,,0,7759.0,431.7,-431.7,0,,,,0,,,,0,2021-12-21 00:46:27,2024-08-22 10:08:01
4783.01,218988652,APC,08h19m18.07s,124.825286,-21d57m25.05s,-21.956958,-1.038,0.042,-0.042,0.0,0.786,0.036,-0.036,0.0,2459252.171087,0.001487,-0.001487,0,6.7519508,1.92e-05,-1.92e-05,0,1.603,0.313,-0.313,0,11050.0,19.2193,-19.2193,0,19.5004,1.33286,-1.33286,0,209.336,,,,1059.0,,,,12.6847,0.007,-0.007,0,1349.57,61.78,-61.78,0,8297.0,129.6,-129.6,0,4.29,0.08,-0.08,0,1.69,0.09,-0.09,0,2021-12-21 00:46:28,2024-08-22 10:08:01
4790.01,452903647,APC,08h05m20.35s,121.334804,+04d26m28.37s,4.441215,3.317,0.072,-0.072,0.0,-7.325,0.037,-0.037,0.0,2459964.406443,0.004092,-0.004092,0,1.6102435,0.000483,-0.000483,0,2.3258711,0.3088379,-0.3088379,0,5442.4785934,637.7822,-637.7822,0,16.8320485,30.649446,-30.649446,0,3426.3435462,,,,1951.3154178,,,,13.1561,0.007,-0.007,0,954.883,40.178,-40.178,0,6080.2,29.5,-29.5,0,4.15,,,0,1.48651,,,0,2021-12-21 00:46:31,2024-09-07 10:08:02
4792.01,265350422,APC,08h54m20.74s,133.586405,+01d34m31.81s,1.575503,-21.66,0.076,-0.076,0.0,0.105,0.049,-0.049,0.0,2459235.815084,0.000999,-0.000999,0,8.4481666,1.88e-05,-1.88e-05,0,1.255,0.281,-0.281,0,7405.0,16.8564,-16.8564,0,10.2494,0.732487,-0.732487,0,22.9265,,,,609.0,,,,11.0783,0.006,-0.006,0,243.539,2.641,-2.641,0,5826.1,136.1,-136.1,0,4.42,0.08,-0.08,0,1.05,0.06,-0.06,0,2021-12-21 00:46:32,2024-08-22 10:08:01
4865.01,143059017,APC,11h11m36.77s,167.903229,-08d41m39.48s,-8.694301,23.301,0.083,-0.083,0.0,-18.989,0.059,-0.059,0.0,2459303.401989,0.00359,-0.00359,0,1.2655205,0.0004639,-0.0004639,0,1.344,0.259,-0.259,0,6380.0,27.6845,-27.6845,0,11.3966,,,0,583.776,,,,1369.0,,,,13.4804,0.007,-0.007,0,803.063,32.2745,-32.2745,0,5243.0,122.0,-122.0,0,4.1,,,0,1.41,,,0,2021-12-21 22:33:26,2024-08-22 10:08:01
4873.01,228694725,APC,12h56m06.53s,194.027192,-26d12m15.27s,-26.204243,-24.526,0.045,-0.045,0.0,-5.613,0.036,-0.036,0.0,2459331.381252,0.001808,-0.001808,0,0.8313018,2.7e-06,-2.7e-06,0,1.181,0.173,-0.173,0,1770.0,7.9232,-7.9232,0,6.57285,0.477274,-0.477274,0,1906.13,,,,1840.0,,,,12.6116,0.008,-0.008,0,516.417,7.721,-7.721,0,5983.0,132.1,-132.1,0,4.4,0.08,-0.08,0,1.1,0.06,-0.06,0,2021-12-21 22:36:41,2025-04-11 12:03:11
496.01,88977253,APC,08h12m23.44s,123.097668,-05d46m07.17s,-5.768659,-1.076,0.078,-0.078,0.0,0.83,0.052,-0.052,0.0,2458492.708311,0.000567,-0.000567,0,2.767691,0.000112,-0.000112,0,1.876437,0.042975,-0.042975,0,22690.263354,564.17865,-564.17865,0,28.980984,14.55595,-14.55595,0,2360.1000393,,,,1777.6749499,,,,12.33,0.007,-0.007,0,791.384,29.483,-29.483,0,6717.03,158.02,-158.02,0,4.2,0.05,-0.05,0,1.54739,0.746179,-0.746179,0,2019-03-14 21:38:48,2021-12-08 10:10:01
498.01,121338379,APC,08h36m21.79s,129.090789,-03d51m36.73s,-3.860202,-22.854,0.066,-0.066,0.0,4.87,0.058,-0.058,0.0,2459228.765582,0.000337,-0.000337,0,0.2750478,1.23e-05,-1.23e-05,0,0.5251393,0.0917858,-0.0917858,0,703.0554225,40.40676,-40.40676,0,4.0587998,0.447492,-0.447492,0,34263.9733582,,,,3469.9976486,,,,9.58094,0.006,-0.006,0,188.364,1.443,-1.443,0,6218.0,195.0,-195.0,0,4.26662,2.00625,-2.00625,0,1.3227299,0.0560176,-0.0560176,0,2019-03-14 21:38:48,2023-07-12 10:10:02
499.01,123702439,APC,07h42m33.29s,115.638695,-43d33m12.58s,-43.553495,-25.701,0.046,-0.046,0.0,80.905,0.054,-0.054,0.0,2459993.465139,0.00432,-0.00432,0,8.5334865,2.27e-05,-2.27e-05,0,2.369,0.654,-0.654,0,1756.0,142.825,-142.825,0,4.14687,0.268207,-0.268207,0,130.53,,,,941.0,,,,10.1374,0.006,-0.006,0,158.659,0.7455,-0.7455,0,5997.0,192.0,-192.0,0,4.45722,0.328186,-0.328186,0,0.97,0.04,-0.04,0,2019-03-08 14:44:07,2024-09-09 12:03:07
502.01,172193428,APC,06h34m07.67s,98.53195,-28d24m15s,-28.404168,-12.389,0.068,-0.068,0.0,16.52,0.084,-0.084,0.0,2458493.778447,0.000697,-0.000697,0,2.9412694,5.1e-06,-5.1e-06,0,1.6223259,0.0862524,-0.0862524,0,2421.3696753,140.45448,-140.45448,0,8.8335566,4.6483674,-4.6483674,0,990.2921795,,,,1430.7395644,,,,10.3773,0.006,-0.006,0,215.387,2.802,-2.802,0,5642.0,188.0,-188.0,0,4.16735,0.325713,-0.325713,0,1.21356,0.0591206,-0.0591206,0,2019-03-08 14:44:08,2024-09-09 12:03:07
5048.01,323022088,APC,16h29m41.92s,247.424651,-28d30m15.89s,-28.504414,-13.219,0.092,-0.092,0.0,-22.782,0.05,-0.05,0.0,2459386.66595,0.002191,-0.002191,0,1.3583233,5.3e-06,-5.3e-06,0,1.463,0.241,-0.241,0,6790.0,17.3763,-17.3763,0,13.5621,,,0,812.252,,,,1487.0,,,,13.115,0.012,-0.012,0,610.636,12.391,-12.391,0,5604.0,122.0,-122.0,0,4.05,,,0,1.56,,,0,2022-01-06 22:50:01,2024-08-22 10:08:01
5092.01,90853136,APC,06h46m30.14s,101.625573,+28d50m28.46s,28.841238,23.727,0.083,-0.083,0.0,-4.309,0.069,-0.069,0.0,2459546.216863,0.001195,-0.001195,0,2.3626901,0.0001035,-0.0001035,0,1.4468336,0.088102,-0.088102,0,4744.0800285,350.8254,-350.8254,0,6.9577388,2.4283702,-2.4283702,0,340.3343305,,,,1095.4591558,,,,11.6786,0.006,-0.006,0,189.575,1.5475,-1.5475,0,5222.44,104.606,-104.606,0,4.63151,0.075155,-0.075155,0,0.755047,0.0378392,-0.0378392,0,2022-01-06 23:46:13,2024-02-22 12:02:54
510.01,238086647,APC,06h59m50.16s,104.95898,-49d30m26.93s,-49.50748,103.222,0.045,-0.045,0.0,-69.867,0.047,-0.047,0.0,2460011.316365,0.001728,-0.001728,0,1.3523942,1.5e-06,-1.5e-06,0,0.512,0.097,-0.097,0,371.0,83.2468,-83.2468,0,2.82883,0.327242,-0.327242,0,252.046,,,,1110.0,,,,8.4633,0.006,-0.006,0,93.0994,0.1949,-0.1949,0,5915.0,191.0,-191.0,0,4.1283,0.268589,-0.268589,0,1.29,0.06,-0.06,0,2019-03-18 17:05:08,2023-04-04 16:02:02
5102.01,82508808,APC,08h12m36.52s,123.152165,+17d55m48.44s,17.930123,-15.795,0.253,-0.253,0.0,-28.933,0.161,-0.161,0.0,2459500.505423,0.001369,-0.001369,0,0.4522013,4.98e-05,-4.98e-05,0,0.5773712,0.3707279,-0.3707279,0,15351.6498068,2037.2416,-2037.2416,0,7.9172286,4.65683,-4.65683,0,731.2387223,,,,1326.2779363,,,,15.0155,0.007,-0.007,0,379.43,21.726,-21.726,0,3739.0,157.0,-157.0,0,4.6228,0.0220427,-0.0220427,0,0.633946,0.0300458,-0.0300458,0,2022-01-06 23:46:18,2023-04-05 12:02:46
5103.01,366443576,APC,08h26m29.77s,126.624043,+10d33m19.34s,10.555371,-7.924,0.081,-0.081,0.0,-7.336,0.057,-0.057,0.0,2459570.084477,0.000808,-0.000808,0,4.9898664,2e-06,-2e-06,0,1.037,0.169,-0.169,0,1850.0,9.57883,-9.57883,0,9.128,0.730217,-0.730217,0,167.032,,,,1001.0,,,,11.5679,0.007,-0.007,0,528.469,13.8585,-13.8585,0,6242.0,123.7,-123.7,0,4.09,0.09,-0.09,0,1.63,0.08,-0.08,0,2022-01-06 23:46:18,2022-04-19 12:02:07
512.02,119292328,APC,06h26m35.21s,96.646702,-38d36m25.96s,-38.60721,3.004,0.042,-0.042,0.0,-109.019,0.044,-0.044,0.0,2459201.06601,0.009132,-0.009132,0,20.2749388,0.0004533,-0.0004533,0,5.788,0.9,-0.9,0,410.0,1.79518,-1.79518,0,1.74398,0.162156,-0.162156,0,56.5944,,,,764.0,,,,8.9767,0.006,-0.006,0,67.3975,0.11655,-0.11655,0,5581.0,187.0,-187.0,0,4.52166,0.26533,-0.26533,0,0.88,0.05,-0.05,0,2021-03-29 18:39:45,2023-07-12 12:03:07
5132.01,114516994,APC,05h53m13.97s,88.308222,+21d55m04.53s,21.917925,-2.003,0.086,-0.086,0.0,-2.653,0.071,-0.071,0.0,2459549.386944,0.000997,-0.000997,0,1.5985577,6.47e-05,-6.47e-05,0,1.19,0.123,-0.123,0,2590.0,1.576,-1.576,0,11.0534,0.518317,-0.518317,0,1717.96,,,,1793.0,,,,10.1485,0.006,-0.006,0,493.91,12.1515,-12.1515,0,7947.0,233.4,-233.4,0,4.04,0.08,-0.08,0,2.2,0.08,-0.08,0,2022-01-25 22:18:29,2023-02-08 12:02:48
5154.01,240849748,APC,22h43m50.33s,340.959712,-16d27m44.87s,-16.462463,6.033,0.1,-0.1,0.0,-3.321,0.083,-0.083,0.0,2459470.788849,0.001686,-0.001686,0,17.7256773,1.23e-05,-1.23e-05,0,1.629,0.081,-0.081,0,2860.0,176.985,-176.985,0,15.4613,2.51723,-2.51723,0,39.274,,,,697.0,,,,10.7203,0.007,-0.007,0,338.491,7.912,-7.912,0,6010.0,124.4,-124.4,0,4.06,0.08,-0.08,0,1.63,0.08,-0.08,0,2022-02-08 20:59:49,2022-06-02 12:03:17
5157.01,38161230,APC,11h24m56.63s,171.235952,-02d05m06.58s,-2.08516,7.0,1.8,-1.8,0.0,3.0,1.5,-1.5,0.0,2460284.25085,0.027495,-0.027495,0,2.5194039,2.02e-05,-2.02e-05,0,1.113,0.034,-0.034,0,1935.0,40.6849,-40.6849,0,7.65729,,,0,219.344,,,,,,,,11.7475,0.006,-0.006,0,476.884,,,0,6380.0,,,0,,,,0,1.76,,,0,2022-02-08 22:12:11,2024-02-01 16:02:02
516.01,318937509,APC,07h29m31.57s,112.381555,+02d50m52.63s,2.847953,18.804,0.151,-0.151,0.0,-38.756,0.11,-0.11,0.0,2458492.649974,0.000949,-0.000949,0,1.04855,7.3e-05,-7.3e-05,0,1.062799,0.058793,-0.058793,0,34644.953978,2105.8394,-2105.8394,0,4.183797,0.977004,-0.977004,0,26.9192494,,,,580.9456261,,,,14.114,0.009,-0.009,0,150.5,2.0185,-2.0185,0,3109.0,98.0,-98.0,0,5.06577,0.548895,-0.548895,0,0.202,0.046,-0.046,0,2019-03-22 22:54:00,2021-12-21 12:01:51
5197.01,219431828,APC,09h46m51s,146.712487,+76d53m37.86s,76.893849,-13.01,0.038,-0.038,0.0,-41.276,0.043,-0.043,0.0,2459588.291193,0.001391,-0.001391,0,20.5773388,5.8e-05,-5.8e-05,0,1.503,0.259,-0.259,0,8520.0,13.7363,-13.7363,0,8.59393,0.629426,-0.629426,0,2.81608,,,,360.0,,,,11.906,0.006,-0.006,0,232.248,1.3955,-1.3955,0,5062.0,122.2,-122.2,0,4.47,0.09,-0.09,0,0.89,0.05,-0.05,0,2022-02-28 23:22:42,2024-08-22 10:08:01
5222.01,30791047,APC,19h18m50.28s,289.709501,+31d38m53.43s,31.648175,-0.51,0.059,-0.059,0.0,-4.223,0.071,-0.071,0.0,2459435.553446,0.00347,-0.00347,0,13.3057762,0.0001522,-0.0001522,0,5.5,0.501,-0.501,0,3700.0,4.02334,-4.02334,0,13.7171,0.827885,-0.827885,0,505.593,,,,1321.0,,,,11.3171,0.012,-0.012,0,900.45,35.1945,-35.1945,0,8104.0,153.6,-153.6,0,4.02,0.08,-0.08,0,2.26,0.11,-0.11,0,2022-02-28 23:23:34,2024-08-22 10:08:01
5245.01,123041007,APC,18h36m13.89s,279.057886,+42d31m09.39s,42.519276,-3.364,2.196,-2.196,0.0,-6.651,2.196,-2.196,0.0,2459446.067776,0.001925,-0.001925,0,0.4305826,5.61e-05,-5.61e-05,0,0.435,0.129,-0.129,0,15510.0,1230.04,-1230.04,0,12.4063,2.70006,-2.70006,0,156.925,,,,986.0,,,,14.5795,0.008,-0.008,0,,,,0,3861.0,157.0,-157.0,0,4.58,0.02,-0.02,0,0.69,0.03,-0.03,0,2022-02-28 23:23:44,2025-01-30 12:03:06
5248.01,256154857,APC,20h00m10.98s,300.045751,+21d44m26.2s,21.740611,8.456,0.086,-0.086,0.0,2.989,0.089,-0.089,0.0,2459794.85633,0.002804,-0.002804,0,0.701239,5.8e-06,-5.8e-06,0,1.05,0.209,-0.209,0,13700.0,1841.77,-1841.77,0,10.9462,,,0,1087.15,,,,1599.0,,,,13.4319,0.02,-0.02,0,423.737,11.3855,-11.3855,0,5126.0,122.0,-122.0,0,4.51,,,0,0.85,,,0,2022-02-28 23:23:45,2025-02-02 12:03:02
5253.01,284660935,APC,11h56m50.85s,179.211893,+58d24m19.28s,58.405356,-24.188,0.026,-0.026,0.0,-10.536,0.025,-0.025,0.0,2459635.041369,0.001878,-0.001878,0,1.1110609,3.2e-06,-3.2e-06,0,1.155,0.169,-0.169,0,4060.0,1888.44,-1888.44,0,12.9236,,,0,2976.45,,,,2057.0,,,,13.286,0.007,-0.007,0,582.471,5.954,-5.954,0,5500.1,172.7,-172.7,0,4.4,,,0,1.02,,,0,2022-02-28 23:23:47,2024-08-22 10:08:01
527.01,148228019,APC,06h44m45.3s,101.188744,-36d39m26.47s,-36.657354,-3.7,1.3,-1.3,0.0,-11.9,1.3,-1.3,0.0,2458470.73838,0.000249,-0.000249,0,18.0892103,8.4e-06,-8.4e-06,0,2.5607235,0.0247519,-0.0247519,0,5526.7158766,39.722977,-39.722977,0,22.2024283,4.0171475,-4.0171475,0,221.7006105,,,,984.1503966,,,,8.2488,0.006,-0.006,0,163.677,,,0,7403.0,211.0,-211.0,0,4.13809,1.60578,-1.60578,0,1.8368599,,,0,2019-02-26 17:36:51,2024-09-07 10:08:02
5276.01,282935857,APC,20h52m42.01s,313.175021,+25d30m10.34s,25.502871,-1.847,0.055,-0.055,0.0,-4.908,0.057,-0.057,0.0,2459444.189059,0.002229,-0.002229,0,2.3612205,1.41e-05,-1.41e-05,0,2.303,0.426,-0.426,0,2410.0,4.98762,-4.98762,0,13.5272,1.02318,-1.02318,0,875.429,,,,1515.0,,,,11.7163,0.009,-0.009,0,749.716,21.0715,-21.0715,0,5766.0,133.5,-133.5,0,3.59,0.08,-0.08,0,2.7,0.16,-0.16,0,2022-02-28 23:23:58,2024-08-22 10:08:01
5287.01,909930,APC,21h52m09.28s,328.038687,-08d25m10.79s,-8.419663,-8.674,0.105,-0.105,0.0,-29.594,0.099,-0.099,0.0,2459468.058757,0.000974,-0.000974,0,4.1976789,0.0004518,-0.0004518,0,3.829,0.148,-0.148,0,6960.0,1.35734,-1.35734,0,14.6667,1.01501,-1.01501,0,713.476,,,,1439.0,,,,10.7217,0.008,-0.008,0,357.584,8.8605,-8.8605,0,6058.0,176.0,-176.0,0,4.02,0.1,-0.1,0,1.71,0.12,-0.12,0,2022-02-28 23:25:38,2024-08-22 10:08:01
5295.01,4619242,APC,23h17m09.34s,349.288896,-09d26m08.49s,-9.435693,53.06,2.0,-2.0,0.0,-142.85,2.0,-2.0,0.0,2459467.507313,0.001082,-0.001082,0,4.3023572,0.0005371,-0.0005371,0,1.579,0.102,-0.102,0,30080.0,24.7973,-24.7973,0,10.2749,0.483136,-0.483136,0,11.1055,,,,508.0,,,,13.0176,0.007,-0.007,0,140.9938,,,0,3504.0,157.0,-157.0,0,4.67,0.01,-0.01,0,0.58,0.02,-0.02,0,2022-02-28 23:25:42,2024-08-22 10:08:01
5307.01,369477998,APC,01h03m32.77s,15.886532,+09d54m50.1s,9.913917,38.216,0.077,-0.077,0.0,-18.202,0.053,-0.053,0.0,2459490.963737,0.002984,-0.002984,0,5.2976347,0.0005887,-0.0005887,0,1.711,0.217,-0.217,0,3920.0,6.66271,-6.66271,0,4.00604,0.453098,-0.453098,0,19.2351,,,,583.0,,,,12.1314,0.007,-0.007,0,105.824,0.4495,-0.4495,0,4031.0,127.2,-127.2,0,4.65,0.12,-0.12,0,0.62,0.06,-0.06,0,2022-02-28 23:27:35,2024-08-22 10:08:01
5320.01,257562160,APC,01h30m34.58s,22.644064,+17d15m16.91s,17.254698,0.653,0.072,-0.072,0.0,-32.575,0.053,-0.053,0.0,2459497.672348,0.001696,-0.001696,0,0.3852177,1.3e-06,-1.3e-06,0,0.319,0.113,-0.113,0,1260.0,40.6367,-40.6367,0,5.99543,0.941018,-0.941018,0,429.583,,,,1268.0,,,,11.422,0.007,-0.007,0,275.255,2.6775,-2.6775,0,5313.9,103.9,-103.9,0,4.19,0.08,-0.08,0,1.27,0.06,-0.06,0,2022-02-28 23:27:40,2024-08-22 10:08:01
5323.01,272146465,APC,00h36m49.59s,9.206607,+02d07m50.68s,2.130744,-5.016,0.203,-0.203,0.0,-7.926,0.14,-0.14,0.0,2459497.678672,0.002043,-0.002043,0,5.8049376,0.0004494,-0.0004494,0,4.055,0.207,-0.207,0,7130.0,2.69321,-2.69321,0,20.5615,2.09018,-2.09018,0,395.882,,,,1242.0,,,,12.2431,0.007,-0.007,0,967.25,85.759,-85.759,0,5978.2,110.4,-110.4,0,3.73,0.11,-0.11,0,2.38,0.24,-0.24,0,2022-02-28 23:27:42,2024-08-22 10:08:01
5325.01,270406298,APC,02h11m39.04s,32.912647,+04d11m32.34s,4.192318,9.774,0.073,-0.073,0.0,14.188,0.072,-0.072,0.0,2459498.292378,0.001351,-0.001351,0,15.057596,3.81e-05,-3.81e-05,0,1.385,0.269,-0.269,0,5380.0,9.77274,-9.77274,0,7.19514,0.492223,-0.492223,0,8.48258,,,,475.0,,,,12.0261,0.007,-0.007,0,339.049,7.813,-7.813,0,5948.0,126.0,-126.0,0,4.54,0.08,-0.08,0,0.92,0.05,-0.05,0,2022-02-28 23:27:43,2025-10-08 12:03:46
5360.01,427578289,APC,03h39m38.43s,54.910139,+28d58m50.23s,28.98062,9.034,0.064,-0.064,0.0,-5.383,0.04,-0.04,0.0,2459882.51727,0.004264,-0.004264,0,4.0107869,3.05e-05,-3.05e-05,0,0.829,0.284,-0.284,0,8290.0,4899.24,-4899.24,0,24.4253,,,0,115.574,,,,913.0,,,,13.3701,0.007,-0.007,0,895.565,36.8165,-36.8165,0,6175.1,85.2,-85.2,0,4.23,,,0,1.38,,,0,2022-02-28 23:29:45,2024-08-22 10:08:01
5376.01,219113246,APC,18h07m02.29s,271.759525,+70d28m21.95s,70.472763,1.497,0.066,-0.066,0.0,10.81,0.068,-0.068,0.0,2459850.073687,0.002804,-0.002804,0,2.9859596,1.21e-05,-1.21e-05,0,1.671,0.257,-0.257,0,1900.0,183.304,-183.304,0,13.2487,0.953968,-0.953968,0,388.241,,,,1236.0,,,,10.8175,0.007,-0.007,0,685.736,16.4045,-16.4045,0,6417.0,124.477,-124.477,0,3.6338,0.0871999,-0.0871999,0,2.87,0.14,-0.14,0,2022-03-01 00:00:36,2023-02-27 12:02:51
